Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date,Daily Average
Sistema,Sistema,34.14417,34.14417,34.14417,34.14417,34.14417,34.14417,34.14417,34.14417,34.14417,34.14417,34.14417,34.14417,34.14417,34.14417,34.14417,34.14417,34.14417,59.14417,62.14417,69.14417,62.14417,34.14417,34.14417,34.14417,3/21/2000,39.18764826
Sistema,Sistema,34.14417,34.14417,34.14417,34.14417,34.14417,35.14417,35.14417,35.14417,35.14417,34.14417,55.14417,56.64417,35.14417,35.14417,35.14417,35.14417,35.14417,59.14417,68.64417,68.64417,68.64417,59.14417,35.14417,35.14417,3/22/2000,43.18764826
Sistema,Sistema,35.14417,35.14417,35.14417,35.14417,35.14417,35.14417,60.14417,60.14417,60.14417,60.14417,60.14417,60.14417,60.14417,35.14417,57.34417,60.14417,60.14417,60.14417,69.14417,69.14417,65.14417,60.14417,35.14417,35.14417,3/23/2000,52.3267787
Sistema,Sistema,35.14417,35.14417,35.14417,35.14417,35.14417,35.14417,61.14417,35.14417,56.04417,35.64417,61.14417,62.90917,61.14417,35.14417,35.14417,35.14417,35.14417,58.37917,75.14417,75.14417,75.14417,65.14417,35.14417,35.14417,3/24/2000,48.20503957
Sistema,Sistema,35.14417,35.14417,35.14417,35.14417,35.14417,35.14417,21.53117,21.53117,21.53117,21.53117,21.53117,21.53117,21.53117,21.53117,21.53117,21.53117,21.53117,21.53117,65.14417,65.14417,34.14417,21.53117,35.14417,35.14417,3/25/2000,30.01508304
Sistema,Sistema,35.14417,35.14417,35.14417,35.14417,35.14417,35.14417,21.53117,21.53117,45.14417,45.14417,45.14417,45.14417,45.14417,35.14417,35.14417,21.53117,21.53117,21.53117,50.14417,64.14417,50.14417,35.14417,35.14417,35.14417,3/26/2000,36.92395261
Sistema,Sistema,35.14417,35.14417,35.14417,35.14417,35.14417,35.14417,35.14417,35.14417,35.14417,35.14417,35.14417,35.94417,35.14417,35.14417,21.53117,35.14417,35.14417,35.14417,65.14417,69.14417,65.14417,35.14417,35.14417,35.14417,3/27/2000,38.67403957
Sistema,Sistema,35.14417,35.14417,35.14417,35.14417,35.14417,55.14417,21.53117,21.53117,35.14417,35.14417,35.14417,35.14417,35.14417,21.53117,35.14417,35.14417,35.14417,35.14417,65.64417,68.14417,65.64417,35.14417,35.14417,35.14417,3/28/2000,38.32508304
Sistema,Sistema,35.14417,35.14417,35.14417,35.14417,35.14417,45.05317,35.14417,35.14417,35.14417,35.14417,35.14417,35.14417,35.14417,35.14417,35.14417,35.14417,35.14417,21.53117,58.74417,66.64417,54.14417,21.53117,35.14417,35.14417,3/29/2000,37.61299609
Sistema,Sistema,35.14417,35.14417,35.14417,35.14417,35.14417,45.05317,35.14417,21.53217,35.14417,21.53217,21.53217,21.53217,35.14417,35.14417,21.53217,35.14417,35.14417,35.14417,58.74417,65.14417,45.05317,35.14417,35.14417,35.14417,3/30/2000,35.37712652
Sistema,Sistema,35.14417,35.14417,35.14417,35.14417,35.14417,35.14417,35.14417,35.14417,35.14417,35.14417,35.14417,35.14417,35.14417,35.14417,35.14417,35.14417,35.14417,21.53117,54.14417,65.14417,45.05317,35.14417,35.14417,35.14417,3/31/2000,37.1135613
Sistema,Sistema,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,23.57841,36.33441,36.33441,36.33441,36.33441,37.33441,37.33441,36.33441,36.33441,36.33441,31.33441,36.33441,37.43441,56.33441,46.24341,37.33441,37.33441,37.33441,4/1/2000,37.34541
Sistema,Sistema,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,4/2/2000,37.33441
Sistema,Sistema,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,47.16841,51.33441,37.43441,37.33441,37.33441,37.33441,37.33441,51.33441,65.33441,69.33441,65.33441,37.33441,37.33441,37.33441,4/3/2000,42.8098013
Sistema,Sistema,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,56.33441,56.33441,56.33441,56.33441,37.33441,37.33441,37.33441,37.33441,56.33441,65.33441,69.33441,65.33441,37.33441,37.33441,37.33441,4/4/2000,45.29093174
Sistema,Sistema,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,38.53441,25.53441,33.33441,56.33441,56.33441,56.33441,56.33441,25.53441,25.83441,25.83441,38.13441,54.33441,63.33441,65.33441,61.33441,37.33441,37.33441,37.33441,4/5/2000,42.65614913
Sistema,Sistema,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,54.33441,25.53441,54.33441,54.33441,55.33441,55.33441,54.33441,33.33441,33.33441,33.33441,38.13441,54.33441,65.33441,69.33441,63.33441,56.33441,37.33441,37.33441,4/6/2000,46.16049696
Sistema,Sistema,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,55.33441,55.33441,55.33441,64.33441,64.33441,65.33441,55.33441,55.33441,55.33441,55.33441,55.33441,55.33441,71.33441,71.33441,65.33441,54.33441,37.33441,37.33441,4/7/2000,52.85614913
Sistema,Sistema,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,23.57841,37.33441,55.33441,55.33441,55.33441,55.33441,55.33441,37.33441,37.33441,33.33441,23.57841,54.33441,55.33441,65.33441,65.33441,37.33441,37.33441,37.33441,4/8/2000,43.83388826
Sistema,Sistema,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,23.57841,26.83441,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,33.33441,23.57841,26.83441,23.57841,54.33441,55.33441,54.33441,37.33441,37.33441,37.33441,4/9/2000,36.71406217
Sistema,Sistema,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,54.33441,54.33441,55.33441,55.33441,55.33441,55.33441,55.33441,54.33441,54.33441,54.33441,54.33441,55.33441,71.33441,76.33441,65.33441,54.33441,37.33441,37.33441,4/10/2000,51.59527957
Sistema,Sistema,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,55.33441,55.33441,55.33441,55.33441,55.33441,56.33441,55.33441,55.33441,54.33441,55.33441,55.33441,56.33441,71.33441,71.33441,65.33441,54.33441,37.33441,37.33441,4/11/2000,51.68223609
Sistema,Sistema,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,60.33441,60.33441,60.33441,60.33441,61.33441,61.93441,61.33441,60.33441,60.33441,60.33441,60.33441,66.33441,70.93441,71.33441,66.33441,60.33441,37.33441,37.33441,4/12/2000,54.9518013
Sistema,Sistema,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,59.83441,59.83441,59.83441,59.83441,59.83441,59.83441,59.83441,59.83441,59.83441,59.83441,59.83441,59.83441,70.93441,71.33441,60.33441,59.83441,37.33441,37.33441,4/13/2000,53.99093174
Sistema,Sistema,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,55.33441,55.33441,55.33441,55.33441,57.23441,57.23441,57.23441,55.33441,55.33441,55.33441,55.33441,57.23441,71.33441,71.33441,57.23441,57.23441,37.33441,37.33441,4/14/2000,51.74310565
Sistema,Sistema,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,25.75341,37.33441,37.33441,37.33441,37.33441,47.16841,47.16841,37.33441,37.33441,26.83441,26.83441,37.33441,53.33441,55.83441,53.33441,53.33441,37.33441,37.33441,4/15/2000,39.66427957
Sistema,Sistema,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,25.75341,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,36.33441,25.75341,37.33441,51.33441,51.83441,51.33441,37.33441,37.33441,37.33441,4/16/2000,38.13171435
Sistema,Sistema,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,23.63441,37.33441,51.33441,51.33441,51.33441,51.83441,51.83441,51.33441,51.33441,51.33441,51.33441,51.33441,59.83441,59.83441,55.33441,37.33441,37.33441,37.33441,4/17/2000,45.60832304
Sistema,Sistema,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,51.33441,54.33441,54.33441,55.33441,55.33441,55.33441,51.33441,51.33441,51.33441,54.33441,55.33441,59.83441,67.33441,55.33441,51.33441,37.33441,37.33441,4/18/2000,48.79093174
Sistema,Sistema,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,26.83441,37.33441,50.83441,50.83441,50.83441,51.13441,51.13441,50.83441,50.83441,37.33441,37.33441,50.83441,59.83441,59.83441,51.13441,58.33441,37.33441,37.33441,4/19/2000,45.06919261
Sistema,Sistema,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,23.57841,23.63441,23.63441,23.63441,23.63441,23.63441,26.83441,23.63441,23.63441,23.63441,23.57841,23.57841,59.33441,61.23441,59.33441,23.73441,37.33441,37.33441,4/20/2000,32.67927957
Sistema,Sistema,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,23.63441,24.33441,25.75341,25.75341,25.75341,25.75341,25.75341,24.33441,24.33441,24.33441,24.33441,24.33441,26.83441,51.33441,25.75341,25.75341,37.33441,26.83441,4/21/2000,29.51845348
Sistema,Sistema,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,24.33441,25.75341,26.83441,50.83441,36.33441,51.33441,61.53441,25.75341,25.75341,25.75341,25.75341,25.75341,66.33441,76.33441,66.33441,25.75341,37.33441,37.33441,4/22/2000,39.20975783
Sistema,Sistema,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,23.57841,26.33441,61.33441,61.33441,46.33441,46.33441,46.33441,46.33441,46.33441,26.83441,46.33441,26.33441,61.33441,62.23441,61.33441,46.33441,37.33441,37.33441,4/23/2000,43.31893174
Sistema,Sistema,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,26.83441,46.33441,46.33441,46.33441,51.33441,55.33441,51.83441,26.33441,26.83441,26.33441,51.33441,51.83441,60.23441,60.23441,51.83441,46.33441,37.33441,37.33441,4/24/2000,42.91267087
Sistema,Sistema,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,59.33441,59.33441,59.33441,59.33441,59.33441,59.33441,59.33441,37.33441,37.33441,37.33441,37.33441,59.33441,66.33441,71.33441,66.33441,66.33441,37.33441,37.33441,4/25/2000,50.24745348
Sistema,Sistema,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,67.33441,60.83441,67.33441,67.33441,67.83441,67.83441,67.33441,59.83441,59.83441,61.63441,61.83441,67.33441,71.33441,76.33441,71.33441,67.83441,37.33441,37.33441,4/26/2000,57.58658391
Sistema,Sistema,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,61.33441,61.33441,61.33441,61.33441,61.33441,61.33441,61.33441,61.33441,61.33441,61.33441,61.33441,61.33441,75.33441,75.33441,71.33441,63.33441,37.33441,37.33441,4/27/2000,55.76919261
Sistema,Sistema,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,26.83441,25.88441,37.93441,25.88441,26.83441,61.33441,37.33441,25.88441,26.83441,25.88441,26.83441,25.88441,61.33441,62.33441,61.33441,61.33441,37.33441,37.33441,4/28/2000,38.30614913
Sistema,Sistema,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,26.33441,26.83441,61.33441,61.33441,61.33441,62.33441,62.33441,51.33441,26.83441,26.33441,26.33441,26.83441,61.33441,76.33441,61.33441,61.33441,37.33441,37.33441,4/29/2000,45.26919261
Sistema,Sistema,37.33441,37.33441,37.33441,37.33441,37.33441,37.33441,23.63441,23.63441,37.33441,26.83441,26.83441,37.33441,45.33441,45.33441,23.63441,23.63441,23.63441,23.63441,60.83441,61.33441,60.83441,45.33441,37.33441,37.33441,4/30/2000,36.97788826
Sistema,Sistema,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,23.1041,23.6211,44.3211,44.3211,44.3211,44.3211,51.3211,25.3211,25.3211,23.6211,25.3211,25.3211,56.3211,61.3211,61.3211,44.3211,37.3211,37.3211,5/1/2000,38.46818696
Sistema,Sistema,25.2791,25.2791,25.2791,25.2791,37.3211,37.3211,51.3211,47.0481,51.3211,51.3211,51.3211,51.3211,51.3211,46.3211,46.3211,46.3211,46.3211,51.3211,53.3211,61.3211,53.3211,47.0481,37.3211,37.3211,5/2/2000,44.8571
Sistema,Sistema,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,25.2791,25.2791,49.3211,49.3211,49.3211,49.3211,49.3211,25.2791,25.2791,25.2791,26.3211,26.3211,61.3211,61.3211,60.3211,49.3211,37.3211,25.3211,5/3/2000,39.44240435
Sistema,Sistema,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,41.3211,41.3211,41.3211,41.3211,41.3211,37.3211,37.3211,37.3211,37.3211,41.3211,61.3211,61.3211,47.0481,41.3211,37.3211,37.3211,5/4/2000,41.04836087
Sistema,Sistema,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,51.1211,59.3211,59.3211,60.3211,59.3211,37.3211,37.3211,37.3211,37.3211,51.1211,59.3211,59.3211,58.3211,51.2211,37.3211,37.3211,5/5/2000,45.8211
Sistema,Sistema,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,25.3211,25.3211,37.3211,45.3211,37.3211,25.3211,26.3211,25.3211,37.3211,37.3211,45.3211,37.3211,37.3211,37.3211,37.3211,5/6/2000,35.45153478
Sistema,Sistema,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,23.1041,37.3211,37.3211,23.1041,23.1041,23.1041,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,37.7711,37.3211,37.3211,5/7/2000,34.86814348
Sistema,Sistema,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,25.2791,25.2791,26.3211,25.2791,25.2791,26.3211,25.2791,25.2791,25.2791,25.2791,25.2791,37.3211,63.3211,76.3211,47.0481,26.3211,37.3211,23.6711,5/8/2000,33.82975217
Sistema,Sistema,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,51.3211,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,51.3211,63.3211,51.3211,37.9711,37.3211,37.3211,5/9/2000,40.30588261
Sistema,Sistema,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,46.3211,47.0481,37.3211,37.3211,37.3211,37.3211,37.3211,47.0481,51.3211,63.6211,51.3211,37.3211,37.3211,37.3211,5/10/2000,40.9191
Sistema,Sistema,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,47.0481,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,44.3211,51.2211,44.3211,37.3211,37.3211,37.3211,5/11/2000,38.95705652
Sistema,Sistema,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,37.8211,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,51.3211,52.3211,51.3211,37.3211,37.3211,37.3211,5/12/2000,39.21240435
Sistema,Sistema,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,25.2811,25.2821,37.6211,25.2811,25.2811,25.2811,51.3211,25.2821,25.2811,25.2811,25.2811,25.2821,66.3211,66.3211,66.3211,62.3211,37.3211,37.3211,5/13/2000,37.57775217
Sistema,Sistema,37.7711,37.3211,37.3211,37.3211,37.3211,37.3211,25.2791,25.2791,37.3211,25.2791,25.2791,25.2791,37.3211,37.3211,25.2791,25.2791,25.2791,25.2791,37.3211,51.3211,37.3211,51.3211,37.3211,37.7711,5/14/2000,33.84596957
Sistema,Sistema,37.2211,37.2211,37.2211,37.2211,37.3211,37.3211,37.3211,37.3211,25.2791,25.2791,25.2791,51.2211,25.2791,25.2791,25.2791,25.2791,25.2791,25.2791,51.3211,76.3211,51.3211,37.3211,37.3211,37.3211,5/15/2000,36.11336087
Sistema,Sistema,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,37.7711,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,76.3211,76.3211,76.3211,37.3211,37.3211,37.3211,5/16/2000,42.42762174
Sistema,Sistema,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,23.3211,23.3211,37.8211,41.3211,41.3211,47.0481,41.3211,23.3211,23.3211,23.3211,23.3211,41.3211,76.3211,76.3211,61.3211,23.6761,37.3211,37.3211,5/17/2000,38.65075217
Sistema,Sistema,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,37.8211,41.3211,41.3211,47.0481,51.2211,47.0481,23.2211,37.3211,37.3211,23.2211,41.3211,47.0481,63.7211,23.2211,51.3211,37.3211,37.3211,5/18/2000,39.65505652
Sistema,Sistema,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,23.2211,23.2211,37.3211,37.3211,41.3211,47.0481,41.3211,37.3211,26.3211,37.3211,37.3211,37.3211,41.3211,65.9211,37.3211,37.3211,37.3211,37.3211,5/19/2000,37.80488261
Sistema,Sistema,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,23.1041,23.2211,23.2211,23.2211,23.2211,26.3211,38.3211,23.2211,23.2211,23.2211,23.2211,23.2211,66.3211,69.3211,65.0211,38.3211,37.3211,37.3211,5/20/2000,34.65079565
Sistema,Sistema,37.3211,37.3211,37.3211,37.3211,37.3211,37.3211,23.1041,25.2791,26.3211,25.2791,25.2791,25.2791,37.3211,37.3211,25.2791,25.2791,25.2791,25.2791,23.1041,38.3211,23.1041,23.1041,37.3211,37.3211,5/21/2000,30.22527391
Sistema,Sistema,26.3211,26.3211,26.3211,26.3211,26.3211,38.3211,23.2211,23.2211,26.3211,23.2211,37.8211,38.3211,37.8211,23.2211,23.2211,23.2211,23.2211,37.8211,38.3211,38.3211,23.2211,23.2211,38.3211,26.3211,5/22/2000,29.21675217
Sistema,Sistema,38.3211,38.3211,38.3211,38.3211,38.3211,38.3211,23.2711,23.2711,26.3211,23.2711,37.8211,38.3211,38.3211,23.2711,23.2711,23.2711,23.2711,23.2711,38.3211,72.3211,23.2711,38.3211,38.3211,23.2711,5/23/2000,32.71240435
Sistema,Sistema,38.3211,38.3211,38.3211,38.3211,38.3211,38.3211,23.3211,23.3211,38.3211,23.3211,38.3211,38.4211,26.3211,23.3211,23.3211,23.3211,23.3211,38.3211,46.3211,73.3211,38.3211,38.3211,38.3211,23.3211,5/24/2000,34.45588261
Sistema,Sistema,38.3211,38.3211,25.2791,38.3211,38.3211,38.3211,23.3211,23.3211,23.3211,23.3211,23.3211,38.3211,23.3211,38.3211,38.3211,38.3211,38.3211,38.3211,23.3211,38.4211,23.3211,38.3211,38.3211,25.2791,5/25/2000,31.97396957
Sistema,Sistema,38.3211,38.3211,38.3211,38.3211,38.3211,38.3211,75.3211,71.3211,51.2211,51.2211,38.3211,47.0481,41.3211,38.3211,38.3211,38.3211,38.3211,38.3211,71.3211,75.3211,75.3211,71.3211,38.3211,38.3211,5/26/2000,49.08314348
Sistema,Sistema,38.3211,38.3211,38.3211,38.3211,38.3211,38.3211,25.3211,26.3211,26.3211,26.3211,26.3211,26.3211,51.3211,38.3211,26.3211,26.3211,26.3211,46.3211,51.3211,75.3211,67.8111,38.3211,38.3211,38.3211,5/27/2000,37.9511
Sistema,Sistema,38.3211,38.3211,38.3211,38.3211,38.3211,38.3211,25.3211,38.3211,38.3211,26.3211,26.3211,26.3211,38.3211,38.3211,38.3211,38.3211,38.3211,26.3211,46.3211,66.8211,46.3211,26.3211,38.3211,38.3211,5/28/2000,37.08196957
Sistema,Sistema,26.3211,26.3211,26.3211,26.3211,38.3211,38.3211,26.3211,26.3211,26.3211,26.3211,26.3211,26.3211,26.3211,26.3211,26.3211,26.3211,26.3211,26.3211,61.3211,68.3211,65.8211,26.3211,38.3211,38.3211,5/29/2000,33.47327391
Sistema,Sistema,38.3211,38.3211,38.3211,38.3211,38.3211,38.3211,26.3211,26.3211,38.3211,38.3211,26.3211,26.3211,38.3211,26.3211,26.3211,26.3211,26.3211,26.3211,26.3211,38.3211,26.3211,26.3211,38.3211,38.3211,5/30/2000,32.06023043
Sistema,Sistema,26.3211,38.3211,38.3211,38.3211,38.3211,38.3211,26.3211,26.3211,38.3211,26.3211,26.3211,26.3211,26.3211,26.3211,26.3211,26.3211,26.3211,26.3211,71.0211,76.3211,46.3211,26.3211,38.3211,38.3211,5/31/2000,35.48196957
Sistema,Sistema,28.01137,40.01137,40.01137,40.01137,40.01137,40.01137,28.01137,28.01137,39.01237,28.01137,28.01137,28.01137,39.11137,28.01137,28.01137,28.01137,28.01137,28.01137,73.01137,81.01137,51.01137,40.01137,40.01137,40.01137,6/1/2000,38.40706565
Sistema,Sistema,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,28.01137,28.01137,40.01137,40.01137,28.01137,28.01137,47.01137,28.01137,28.01137,28.01137,28.01137,28.01137,48.96037,71.01137,40.01137,28.01137,40.01137,40.01137,6/2/2000,36.83523957
Sistema,Sistema,28.01137,28.01137,28.01137,28.01137,28.01137,40.01137,28.01137,28.01137,40.01237,28.01137,28.01137,26.41837,28.01137,40.01137,28.01137,28.01137,28.01137,28.01137,40.01237,73.01137,48.01137,40.01137,40.01137,40.01137,6/3/2000,34.42045696
Sistema,Sistema,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,28.01137,28.01137,40.01137,26.47837,26.47837,26.47837,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,28.01137,28.01137,40.01137,40.01137,40.01137,6/4/2000,36.15923957
Sistema,Sistema,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,26.41837,26.47837,40.01137,26.47837,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,28.01137,51.01137,48.01137,40.01137,40.01137,40.01137,6/5/2000,38.54793522
Sistema,Sistema,28.01137,28.01137,28.01137,28.01137,40.01137,40.01137,40.01137,40.01137,48.01137,48.01137,40.01137,40.01237,71.01137,48.01137,48.01137,48.01137,48.01137,48.01137,71.01137,73.01137,71.01137,40.01137,40.01137,40.01137,6/6/2000,46.35923957
Sistema,Sistema,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,27.01137,27.01137,27.01137,27.01137,40.01137,40.01237,28.01137,28.01137,28.01137,28.01137,28.01137,28.01137,48.01137,71.01137,48.96037,28.01137,40.01137,40.01137,6/7/2000,36.18310913
Sistema,Sistema,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,27.01137,40.01137,40.01137,40.01137,40.01137,40.01137,50.01137,48.01137,48.01137,48.01137,27.01137,40.01137,55.91137,70.91137,48.96037,28.01137,48.01137,40.01137,6/8/2000,42.60915261
Sistema,Sistema,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,26.41837,26.41837,27.01137,40.01137,40.01137,40.01237,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,60.01137,69.51137,59.91137,27.01137,40.01137,40.01137,6/9/2000,40.71637
Sistema,Sistema,40.01137,28.01137,28.01137,28.01137,40.01137,48.01137,66.51137,66.51137,66.01137,27.01137,27.01137,40.01237,48.01137,28.01137,28.01137,27.01137,27.01137,28.01137,27.01137,40.01137,27.01137,40.01137,40.01137,28.01137,6/10/2000,37.09837
Sistema,Sistema,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,27.01137,28.01137,28.01137,26.41837,26.41837,26.41837,40.01137,28.01137,28.01137,28.01137,28.01137,40.01137,40.01137,40.01137,28.01137,40.01137,40.01137,40.01137,6/11/2000,34.0209787
Sistema,Sistema,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,26.41837,26.41837,28.01137,40.01137,40.01137,40.01137,40.01137,40.01137,28.01137,28.01137,28.01137,40.01137,48.01137,68.01137,40.01237,40.01137,40.01137,40.01137,6/12/2000,38.30767435
Sistema,Sistema,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,28.01137,48.01137,51.01137,64.71137,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,48.01137,76.01137,48.01137,51.01137,40.01137,40.01137,6/13/2000,44.1287613
Sistema,Sistema,27.01137,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,40.01237,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,51.01137,76.01137,49.51137,28.01137,40.01137,40.01137,6/14/2000,41.94619609
Sistema,Sistema,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,28.01137,40.01137,48.96037,64.01137,64.01137,64.01137,64.01137,49.51137,48.96037,48.96037,49.51137,28.01137,48.96037,76.01137,48.96037,48.96037,40.01137,40.01137,6/15/2000,47.86763087
Sistema,Sistema,28.01137,40.01137,40.01137,40.01137,40.01137,40.01137,28.01137,40.01137,48.96037,48.96037,49.51137,49.51137,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,49.51137,76.01137,49.51137,40.01137,48.96037,40.01137,6/16/2000,43.87428304
Sistema,Sistema,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,28.01137,40.01137,40.01137,49.51137,49.51137,49.51137,41.01137,40.01137,28.01137,40.01137,40.01137,40.01137,49.51137,68.01137,49.51137,65.21136,41.01137,40.01137,6/17/2000,43.4331087
Sistema,Sistema,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,27.01137,26.41837,40.01137,40.01137,40.01137,40.01137,40.01137,26.47837,26.41837,26.41837,26.41837,26.41837,40.01137,68.01137,56.01137,40.01137,40.01137,40.01137,6/18/2000,37.81580478
Sistema,Sistema,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,28.01137,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,49.51137,79.01137,49.51137,40.01137,40.01137,40.01137,6/19/2000,42.01137
Sistema,Sistema,28.01137,28.01137,28.01137,28.01137,40.01137,40.01137,28.01137,40.01137,40.01237,49.51137,55.01137,55.01137,49.51137,28.01137,28.01137,28.01137,40.01137,40.01137,55.01137,78.01137,55.01137,40.01137,49.51137,40.01137,6/20/2000,41.85923957
Sistema,Sistema,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,48.96037,55.01137,55.01137,49.51137,49.51137,40.01137,40.01237,40.01137,40.01137,55.01137,76.01137,55.01137,55.01137,55.01137,40.01137,6/21/2000,46.70484826
Sistema,Sistema,40.01137,28.01137,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,48.96037,56.01137,68.01137,49.51137,49.51137,48.96037,40.01237,40.01137,40.01137,49.51137,56.01137,49.51137,40.01137,40.01137,40.01137,6/22/2000,44.52871783
Sistema,Sistema,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,48.96037,49.01137,49.01137,49.01137,49.01137,40.01137,40.01137,40.01137,40.01137,40.01237,56.01137,69.01137,55.01137,48.96037,40.01137,40.01137,6/23/2000,44.96350043
Sistema,Sistema,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,40.01137,48.96037,40.01137,48.01137,48.01137,49.01137,48.01137,40.01137,40.01137,40.01137,40.01137,48.96037,49.01137,48.96037,27.01137,40.01137,27.01137,6/24/2000,41.87428304
